H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202505,一次オフライン,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250501B07,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250501B07,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250501B07,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250501B07,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250501B07,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250501B07,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250501B07,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250501B07,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250501B07,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250501B07,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250501B07,合計（確報値）,募集量（TSO別）[MW],36,73,209,153,77,204,172,16,130,1070
20250501B07,合計（確報値）,応札量合計（電源属地別）[MW],0,0,1.968,0,0,1.85,1.8,0,7.803,13.421
20250501B07,合計（確報値）,約定量合計（電源属地別）[MW],0,0,1.968,0,0,1.85,1.8,0,7.803,13.421
20250501B07,合計（確報値）,応札件数（電源属地別）[件],0,0,1,0,0,1,1,0,4,7
20250501B07,合計（確報値）,約定件数（電源属地別）[件],0,0,1,0,0,1,1,0,4,7
20250501B07,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0,0,19.5,0,0,7.73,19.51,0,19.51,19.51
20250501B07,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0,0,19.5,0,0,7.73,19.51,0,19.48,7.73
20250501B07,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0,0,19.5,0,0,7.73,19.51,0,19.5,17.88
20250501B07,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0,0,19.5,0,0,7.73,19.51,0,19.51,19.51
20250501B07,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0,0,19.5,0,0,7.73,19.51,0,19.48,7.73
20250501B07,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0,0,19.5,0,0,7.73,19.51,0,19.5,17.88
20250501B07,合計（確報値）,約定量合計（TSO別）[MW],0,0,1.968,0,0,1.85,1.8,0,7.803,13.421
20250501B07,合計（確報値）,（内訳）自エリアからの約定量[MW],0,0,1.968,0,0,1.85,1.8,0,7.803,13.421
20250501B08,システム約定結果,募集量（TSO別）[MW],46,73,212,163,67,203,168,16,132,1080
20250501B08,システム約定結果,応札量合計（電源属地別）[MW],1,0,0,0,0,1.85,1.8,0,7.029,11.679
20250501B08,システム約定結果,落札量合計（電源属地別）[MW],0,0,0,0,0,1.85,1.8,0,7.029,10.679
20250501B08,システム約定結果,応札件数（電源属地別）[件],1,0,0,0,0,1,1,0,4,7
20250501B08,システム約定結果,落札件数（電源属地別）[件],0,0,0,0,0,1,1,0,4,6
20250501B08,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.51,19.51
20250501B08,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.48,7.73
20250501B08,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.5,17.46
20250501B08,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.51,19.51
20250501B08,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.48,7.73
20250501B08,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.5,17.46
20250501B08,システム約定結果,落札量合計（TSO別）[MW],0,0,0,0,0,1.85,1.8,0,7.029,10.679
20250501B08,システム約定結果,（内訳）自エリアからの落札量[MW],0,0,0,0,0,1.85,1.8,0,7.029,10.679
20250501B08,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250501B08,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250501B08,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250501B08,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250501B08,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250501B08,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250501B08,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250501B08,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250501B08,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250501B08,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250501B08,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250501B08,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250501B08,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250501B08,合計（確報値）,募集量（TSO別）[MW],46,73,212,163,67,203,168,16,132,1080
20250501B08,合計（確報値）,応札量合計（電源属地別）[MW],1,0,0,0,0,1.85,1.8,0,7.029,11.679
20250501B08,合計（確報値）,約定量合計（電源属地別）[MW],0,0,0,0,0,1.85,1.8,0,7.029,10.679
20250501B08,合計（確報値）,応札件数（電源属地別）[件],1,0,0,0,0,1,1,0,4,7
20250501B08,合計（確報値）,約定件数（電源属地別）[件],0,0,0,0,0,1,1,0,4,6
20250501B08,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.51,19.51
20250501B08,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.48,7.73
20250501B08,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.5,17.46
20250501B08,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.51,19.51
20250501B08,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.48,7.73
20250501B08,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.5,17.46
20250501B08,合計（確報値）,約定量合計（TSO別）[MW],0,0,0,0,0,1.85,1.8,0,7.029,10.679
20250501B08,合計（確報値）,（内訳）自エリアからの約定量[MW],0,0,0,0,0,1.85,1.8,0,7.029,10.679
20250502B01,システム約定結果,募集量（TSO別）[MW],40,73,163,135,59,171,161,16,124,942
20250502B01,システム約定結果,応札量合計（電源属地別）[MW],1.99,0,0,0,0,1.85,0,0,7.029,10.869
20250502B01,システム約定結果,落札量合計（電源属地別）[MW],0,0,0,0,0,1.85,0,0,7.029,8.879
20250502B01,システム約定結果,応札件数（電源属地別）[件],1,0,0,0,0,1,0,0,4,6
20250502B01,システム約定結果,落札件数（電源属地別）[件],0,0,0,0,0,1,0,0,4,5
20250502B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,0,0,19.51,19.51
20250502B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,0,0,19.48,7.73
20250502B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,0,0,19.5,17.05
20250502B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,0,0,19.51,19.51
20250502B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,0,0,19.48,7.73
20250502B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,0,0,19.5,17.05
20250502B01,システム約定結果,落札量合計（TSO別）[MW],0,0,0,0,0,1.85,0,0,7.029,8.879
20250502B01,システム約定結果,（内訳）自エリアからの落札量[MW],0,0,0,0,0,1.85,0,0,7.029,8.879
20250502B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250502B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250502B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250502B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250502B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250502B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250502B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250502B01,合計（確報値）,募集量（TSO別）[MW],40,73,163,135,59,171,161,16,124,942
20250502B01,合計（確報値）,応札量合計（電源属地別）[MW],1.99,0,0,0,0,1.85,0,0,7.029,10.869
20250502B01,合計（確報値）,約定量合計（電源属地別）[MW],0,0,0,0,0,1.85,0,0,7.029,8.879
20250502B01,合計（確報値）,応札件数（電源属地別）[件],1,0,0,0,0,1,0,0,4,6
20250502B01,合計（確報値）,約定件数（電源属地別）[件],0,0,0,0,0,1,0,0,4,5
20250502B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,0,0,19.51,19.51
20250502B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,0,0,19.48,7.73
20250502B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,0,0,19.5,17.05
20250502B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,0,0,19.51,19.51
20250502B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,0,0,19.48,7.73
20250502B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,0,0,19.5,17.05
20250502B01,合計（確報値）,約定量合計（TSO別）[MW],0,0,0,0,0,1.85,0,0,7.029,8.879
20250502B01,合計（確報値）,（内訳）自エリアからの約定量[MW],0,0,0,0,0,1.85,0,0,7.029,8.879
20250502B02,システム約定結果,募集量（TSO別）[MW],53,73,159,141,62,173,158,16,128,963
20250502B02,システム約定結果,応札量合計（電源属地別）[MW],0,0,0,0,0,1.85,1.8,0,7.029,10.679
20250502B02,システム約定結果,落札量合計（電源属地別）[MW],0,0,0,0,0,1.85,1.8,0,7.029,10.679
20250502B02,システム約定結果,応札件数（電源属地別）[件],0,0,0,0,0,1,1,0,4,6
20250502B02,システム約定結果,落札件数（電源属地別）[件],0,0,0,0,0,1,1,0,4,6
20250502B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.51,19.51
20250502B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.48,7.73
20250502B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.5,17.46
20250502B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.51,19.51
20250502B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.48,7.73
20250502B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.5,17.46
20250502B02,システム約定結果,落札量合計（TSO別）[MW],0,0,0,0,0,1.85,1.8,0,7.029,10.679
20250502B02,システム約定結果,（内訳）自エリアからの落札量[MW],0,0,0,0,0,1.85,1.8,0,7.029,10.679
20250502B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250502B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250502B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250502B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250502B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250502B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250502B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250502B02,合計（確報値）,募集量（TSO別）[MW],53,73,159,141,62,173,158,16,128,963
20250502B02,合計（確報値）,応札量合計（電源属地別）[MW],0,0,0,0,0,1.85,1.8,0,7.029,10.679
20250502B02,合計（確報値）,約定量合計（電源属地別）[MW],0,0,0,0,0,1.85,1.8,0,7.029,10.679
20250502B02,合計（確報値）,応札件数（電源属地別）[件],0,0,0,0,0,1,1,0,4,6
20250502B02,合計（確報値）,約定件数（電源属地別）[件],0,0,0,0,0,1,1,0,4,6
20250502B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.51,19.51
20250502B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.48,7.73
20250502B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.5,17.46
20250502B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.51,19.51
20250502B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.48,7.73
20250502B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,7.73,19.51,0,19.5,17.46
20250502B02,合計（確報値）,約定量合計（TSO別）[MW],0,0,0,0,0,1.85,1.8,0,7.029,10.679
20250502B02,合計（確報値）,（内訳）自エリアからの約定量[MW],0,0,0,0,0,1.85,1.8,0,7.029,10.679
20250502B03,システム約定結果,募集量（TSO別）[MW],70,73,257,165,72,226,169,16,151,1199
20250502B03,システム約定結果,応札量合計（電源属地別）[MW],1.99,0,0,0,0,0,1.8,0,7.029,10.819
20250502B03,システム約定結果,落札量合計（電源属地別）[MW],0,0,0,0,0,0,1.8,0,7.029,8.829
20250502B03,システム約定結果,応札件数（電源属地別）[件],1,0,0,0,0,0,1,0,4,6
20250502B03,システム約定結果,落札件数（電源属地別）[件],0,0,0,0,0,0,1,0,4,5
20250502B03,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,19.51,0,19.51,19.51
20250502B03,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,19.51,0,19.48,19.48
20250502B03,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,19.51,0,19.5,19.5
20250502B03,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,19.51,0,19.51,19.51
20250502B03,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,19.51,0,19.48,19.48
20250502B03,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,19.51,0,19.5,19.5
20250502B03,システム約定結果,落札量合計（TSO別）[MW],0,0,0,0,0,0,1.8,0,7.029,8.829
20250502B03,システム約定結果,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,1.8,0,7.029,8.829
20250502B03,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250502B03,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250502B03,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250502B03,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250502B03,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250502B03,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B03,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B03,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B03,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B03,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B03,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250502B03,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250502B03,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250502B03,合計（確報値）,募集量（TSO別）[MW],70,73,257,165,72,226,169,16,151,1199
20250502B03,合計（確報値）,応札量合計（電源属地別）[MW],1.99,0,0,0,0,0,1.8,0,7.029,10.819
20250502B03,合計（確報値）,約定量合計（電源属地別）[MW],0,0,0,0,0,0,1.8,0,7.029,8.829
20250502B03,合計（確報値）,応札件数（電源属地別）[件],1,0,0,0,0,0,1,0,4,6
20250502B03,合計（確報値）,約定件数（電源属地別）[件],0,0,0,0,0,0,1,0,4,5
20250502B03,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,19.51,0,19.51,19.51
20250502B03,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,19.51,0,19.48,19.48
20250502B03,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,19.51,0,19.5,19.5
20250502B03,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,19.51,0,19.51,19.51
